trip_id,drone_id,time_seconds,phase,lon,lat,alt_m,distance_3d_km,terrain_obstructed,fspl_db,obstruction_loss_db,path_loss_db,bidirectional_loss_limit_db,margin_db,available
Q2-001,U07,578.1426440429688,cruise,109.23145976904412,23.009741492814932,273.0566101074219,0.195486334087592,False,85.87655288341766,0.0,85.87655288341766,122.0,36.12344711658234,True
Q2-001,U07,583.1426440429688,cruise,109.23176380356618,23.010357489222397,273.0566101074219,0.25756679575805097,False,88.27202233807154,0.0,88.27202233807154,122.0,33.72797766192846,True
Q2-001,U07,588.1426440429688,cruise,109.23206783808824,23.010973485629865,273.0566101074219,0.32514098268488545,False,90.29565911385842,0.0,90.29565911385842,122.0,31.70434088614158,True
Q2-001,U07,593.1426440429688,cruise,109.2323718726103,23.01158948203733,273.0566101074219,0.3954021946783295,False,91.99500634491532,0.0,91.99500634491532,122.0,30.004993655084675,True
Q2-001,U07,598.1426440429688,cruise,109.23267590713236,23.0122054784448,273.0566101074219,0.46713953032431876,False,93.4431572292411,0.0,93.4431572292411,122.0,28.556842770758905,True
Q2-001,U07,603.1426440429688,cruise,109.23297994165442,23.012821474852263,273.0566101074219,0.5397647358195841,False,94.69831498628055,0.0,94.69831498628055,122.0,27.30168501371945,True
Q2-001,U07,608.1426440429688,cruise,109.23328397617648,23.013437471259728,273.0566101074219,0.6129622818678241,False,95.80289986193647,0.0,95.80289986193647,122.0,26.197100138063533,True
Q2-001,U07,613.1426440429688,cruise,109.23358801069854,23.014053467667196,273.0566101074219,0.686549112135392,False,96.7876570310624,0.0,96.7876570310624,122.0,25.212342968937605,True
Q2-001,U07,618.1426440429688,cruise,109.23389204522059,23.01466946407466,273.0566101074219,0.760412203270718,False,97.67520639238238,0.0,97.67520639238238,122.0,24.32479360761762,True
Q2-001,U07,623.1426440429688,cruise,109.23419607974265,23.01528546048213,273.0566101074219,0.834478184992787,False,98.48252459016136,0.0,98.48252459016136,122.0,23.51747540983864,True
Q2-001,U07,628.1426440429688,cruise,109.2345001142647,23.015901456889594,273.0566101074219,0.9086974337561591,False,99.22261086557822,0.0,99.22261086557822,122.0,22.77738913442178,True
Q2-001,U07,633.1426440429688,cruise,109.23480414878676,23.01651745329706,273.0566101074219,0.9830352227907061,False,99.90560641751951,0.0,99.90560641751951,122.0,22.094393582480492,True
Q2-001,U07,638.1426440429688,cruise,109.23510818330882,23.017133449704527,273.0566101074219,1.0574665414709927,False,100.53955753561063,0.0,100.53955753561063,122.0,21.460442464389374,True
Q2-001,U07,643.1426440429688,cruise,109.23541221783088,23.017749446111992,273.0566101074219,1.1319729294766747,False,101.13094565538535,0.0,101.13094565538535,122.0,20.869054344614653,True
Q2-001,U07,648.1426440429688,cruise,109.23571625235294,23.01836544251946,273.0566101074219,1.2065404697582447,False,101.6850627059649,0.0,101.6850627059649,122.0,20.314937294035104,True
Q2-001,U07,653.1426440429688,cruise,109.236020286875,23.018981438926925,273.0566101074219,1.2811584751003082,False,102.20628191163486,0.0,102.20628191163486,122.0,19.79371808836514,True
Q2-001,U07,658.1426440429688,cruise,109.23632432139706,23.019597435334394,273.0566101074219,1.3558186044759226,False,102.69825661386693,0.0,102.69825661386693,122.0,19.30174338613307,True
Q2-001,U07,663.1426440429688,cruise,109.23662835591912,23.02021343174186,273.0566101074219,1.4305142539065063,False,103.16406862528703,0.0,103.16406862528703,122.0,18.83593137471297,True
